,age,gender,degree,extra_degree,nationality,married,experience,qualified
18848,23.0,1.0,1.0,0.0,0.0,0.0,2.0,0
18849,60.0,1.0,1.0,1.0,0.0,0.0,26.0,1
18850,42.0,1.0,1.0,1.0,0.0,0.0,12.0,1
18851,61.0,1.0,0.0,0.0,0.0,0.0,33.0,0
18852,41.0,0.0,1.0,0.0,0.0,1.0,10.0,1
18853,44.0,0.0,1.0,1.0,0.0,0.0,18.0,1
18854,25.0,1.0,1.0,1.0,1.0,1.0,2.0,0
18855,36.0,0.0,1.0,1.0,0.0,1.0,10.0,1
18856,39.0,1.0,0.0,0.0,1.0,1.0,8.0,0
18857,27.0,1.0,1.0,1.0,0.0,0.0,4.0,1
18858,22.0,1.0,1.0,0.0,1.0,0.0,1.0,0
18859,41.0,0.0,0.0,0.0,0.0,0.0,18.0,0
18860,40.0,1.0,1.0,0.0,1.0,0.0,4.0,0
18861,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0
18862,48.0,0.0,0.0,0.0,0.0,0.0,18.0,0
18863,26.0,0.0,1.0,1.0,0.0,0.0,2.0,1
18864,48.0,1.0,0.0,0.0,0.0,1.0,23.0,0
18865,42.0,0.0,1.0,1.0,1.0,1.0,10.0,1
18866,25.0,1.0,0.0,0.0,0.0,0.0,7.0,0
18867,51.0,0.0,0.0,0.0,0.0,1.0,2.0,0
18868,60.0,1.0,1.0,1.0,0.0,0.0,30.0,1
18869,50.0,1.0,0.0,0.0,0.0,1.0,1.0,0
18870,36.0,1.0,1.0,0.0,0.0,1.0,6.0,0
18871,53.0,0.0,1.0,1.0,0.0,1.0,30.0,1
18872,40.0,1.0,1.0,1.0,0.0,1.0,7.0,1
18873,39.0,0.0,0.0,0.0,0.0,1.0,11.0,0
18874,47.0,0.0,0.0,0.0,0.0,0.0,24.0,1
18875,27.0,1.0,0.0,0.0,0.0,0.0,3.0,0
18876,32.0,0.0,1.0,1.0,1.0,0.0,3.0,1
18877,29.0,0.0,1.0,0.0,1.0,1.0,7.0,1
18878,58.0,1.0,0.0,0.0,0.0,1.0,29.0,0
18879,25.0,1.0,1.0,1.0,0.0,0.0,2.0,1
18880,57.0,1.0,0.0,0.0,0.0,0.0,33.0,0
18881,61.0,1.0,0.0,0.0,1.0,1.0,39.0,0
18882,51.0,1.0,0.0,0.0,0.0,1.0,18.0,0
18883,64.0,0.0,1.0,1.0,0.0,1.0,33.0,1
18884,22.0,0.0,1.0,1.0,0.0,0.0,0.0,1
18885,48.0,1.0,1.0,1.0,0.0,1.0,25.0,1
18886,37.0,1.0,1.0,0.0,1.0,1.0,2.0,0
18887,52.0,0.0,1.0,1.0,0.0,1.0,22.0,1
18888,53.0,0.0,1.0,1.0,0.0,1.0,12.0,1
18889,27.0,0.0,1.0,1.0,0.0,0.0,0.0,0
18890,29.0,1.0,1.0,0.0,1.0,1.0,8.0,0
18891,56.0,1.0,1.0,1.0,0.0,1.0,28.0,1
18892,34.0,1.0,1.0,1.0,0.0,0.0,2.0,0
18893,61.0,0.0,1.0,1.0,0.0,1.0,34.0,1
18894,42.0,0.0,0.0,0.0,0.0,1.0,24.0,1
18895,56.0,0.0,1.0,1.0,0.0,1.0,30.0,1
18896,36.0,0.0,0.0,0.0,1.0,1.0,6.0,0
18897,52.0,1.0,0.0,0.0,1.0,0.0,19.0,0
18898,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0
18899,34.0,1.0,1.0,1.0,0.0,1.0,8.0,1
18900,32.0,1.0,1.0,1.0,1.0,1.0,5.0,1
18901,34.0,0.0,0.0,0.0,1.0,1.0,7.0,0
18902,20.0,1.0,0.0,0.0,1.0,0.0,1.0,0
18903,64.0,0.0,0.0,0.0,0.0,0.0,37.0,0
18904,54.0,1.0,0.0,0.0,0.0,1.0,34.0,0
18905,20.0,0.0,1.0,1.0,1.0,0.0,0.0,1
18906,46.0,0.0,0.0,0.0,1.0,0.0,26.0,1
18907,33.0,1.0,1.0,1.0,0.0,0.0,3.0,0
18908,37.0,1.0,0.0,0.0,0.0,0.0,12.0,0
18909,39.0,1.0,1.0,1.0,0.0,1.0,4.0,0
18910,31.0,1.0,1.0,1.0,1.0,0.0,8.0,1
18911,51.0,0.0,1.0,0.0,0.0,0.0,29.0,1
18912,34.0,1.0,1.0,0.0,1.0,0.0,13.0,1
18913,27.0,1.0,1.0,0.0,0.0,0.0,1.0,0
18914,28.0,0.0,0.0,0.0,1.0,0.0,6.0,0
18915,50.0,1.0,0.0,0.0,0.0,0.0,8.0,0
18916,54.0,0.0,0.0,0.0,0.0,1.0,29.0,0
18917,33.0,0.0,0.0,0.0,1.0,0.0,13.0,0
18918,23.0,0.0,0.0,0.0,1.0,0.0,3.0,0
18919,51.0,1.0,0.0,0.0,0.0,0.0,31.0,0
18920,59.0,0.0,0.0,0.0,0.0,1.0,32.0,0
18921,37.0,1.0,1.0,1.0,0.0,0.0,14.0,1
18922,40.0,0.0,1.0,1.0,1.0,0.0,5.0,1
18923,56.0,1.0,0.0,0.0,0.0,1.0,27.0,0
18924,27.0,0.0,1.0,1.0,1.0,0.0,1.0,1
18925,56.0,1.0,0.0,0.0,1.0,1.0,23.0,0
18926,48.0,0.0,1.0,1.0,1.0,0.0,22.0,1
18927,30.0,0.0,1.0,1.0,0.0,0.0,7.0,1
18928,34.0,0.0,1.0,0.0,1.0,1.0,5.0,0
18929,31.0,1.0,1.0,0.0,0.0,0.0,1.0,0
18930,63.0,0.0,0.0,0.0,1.0,1.0,36.0,0
18931,35.0,1.0,0.0,0.0,0.0,0.0,16.0,0
18932,22.0,1.0,1.0,0.0,1.0,0.0,1.0,0
18933,23.0,1.0,1.0,0.0,0.0,0.0,2.0,0
18934,32.0,0.0,0.0,0.0,1.0,0.0,14.0,1
18935,39.0,1.0,1.0,1.0,1.0,0.0,16.0,1
18936,53.0,1.0,1.0,0.0,0.0,0.0,32.0,1
18937,36.0,0.0,1.0,0.0,1.0,1.0,6.0,0
18938,27.0,1.0,1.0,1.0,0.0,0.0,3.0,1
18939,30.0,0.0,1.0,1.0,1.0,0.0,7.0,1
18940,38.0,1.0,0.0,0.0,0.0,1.0,18.0,0
18941,34.0,0.0,1.0,1.0,0.0,1.0,8.0,1
18942,47.0,0.0,0.0,0.0,0.0,1.0,25.0,1
18943,26.0,1.0,1.0,1.0,0.0,0.0,1.0,0
18944,56.0,1.0,1.0,1.0,0.0,0.0,24.0,1
18945,55.0,1.0,0.0,0.0,1.0,1.0,4.0,0
18946,44.0,1.0,1.0,1.0,0.0,1.0,20.0,1
18947,46.0,1.0,0.0,0.0,1.0,1.0,20.0,0
18948,57.0,1.0,1.0,0.0,0.0,0.0,26.0,1
18949,44.0,0.0,1.0,1.0,0.0,0.0,0.0,0
18950,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0
18951,44.0,0.0,1.0,1.0,0.0,1.0,19.0,1
18952,46.0,1.0,1.0,1.0,1.0,1.0,19.0,1
18953,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0
18954,41.0,0.0,1.0,1.0,1.0,1.0,14.0,1
18955,37.0,0.0,1.0,0.0,1.0,0.0,6.0,0
18956,19.0,1.0,1.0,0.0,1.0,0.0,0.0,0
18957,45.0,0.0,1.0,1.0,0.0,0.0,12.0,1
18958,33.0,1.0,0.0,0.0,1.0,1.0,11.0,0
18959,27.0,0.0,1.0,1.0,0.0,0.0,2.0,1
18960,25.0,1.0,1.0,1.0,0.0,0.0,1.0,0
18961,39.0,1.0,1.0,0.0,0.0,1.0,10.0,0
18962,31.0,1.0,1.0,0.0,0.0,0.0,7.0,0
18963,44.0,1.0,0.0,0.0,0.0,1.0,11.0,0
18964,47.0,0.0,1.0,1.0,0.0,0.0,20.0,1
18965,22.0,0.0,0.0,0.0,1.0,0.0,4.0,0
18966,23.0,0.0,0.0,0.0,0.0,0.0,5.0,0
18967,22.0,1.0,1.0,0.0,0.0,0.0,1.0,0
18968,29.0,1.0,1.0,1.0,1.0,0.0,5.0,1
18969,50.0,1.0,1.0,0.0,1.0,0.0,9.0,0
18970,28.0,0.0,1.0,1.0,1.0,0.0,2.0,1
18971,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18972,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0
18973,39.0,1.0,1.0,1.0,0.0,0.0,8.0,1
18974,36.0,1.0,1.0,1.0,0.0,0.0,10.0,1
18975,44.0,0.0,1.0,0.0,1.0,1.0,22.0,1
18976,31.0,1.0,1.0,0.0,0.0,1.0,9.0,1
18977,53.0,0.0,1.0,0.0,1.0,1.0,26.0,1
18978,44.0,0.0,1.0,1.0,1.0,1.0,4.0,0
18979,31.0,0.0,1.0,0.0,1.0,0.0,9.0,1
18980,33.0,0.0,0.0,0.0,0.0,0.0,3.0,0
18981,46.0,0.0,0.0,0.0,0.0,0.0,11.0,0
18982,59.0,1.0,0.0,0.0,1.0,0.0,11.0,0
18983,36.0,1.0,0.0,0.0,1.0,1.0,5.0,0
18984,52.0,0.0,1.0,0.0,0.0,0.0,23.0,1
18985,41.0,1.0,1.0,1.0,1.0,0.0,17.0,1
18986,41.0,0.0,0.0,0.0,0.0,0.0,16.0,0
18987,39.0,1.0,0.0,0.0,0.0,0.0,20.0,0
18988,26.0,1.0,1.0,0.0,1.0,0.0,4.0,0
18989,64.0,0.0,0.0,0.0,1.0,0.0,41.0,1
18990,60.0,0.0,1.0,0.0,0.0,0.0,19.0,0
18991,28.0,0.0,1.0,0.0,1.0,0.0,2.0,0
18992,46.0,1.0,1.0,0.0,0.0,1.0,12.0,0
18993,21.0,1.0,1.0,0.0,1.0,0.0,0.0,0
18994,44.0,1.0,1.0,0.0,0.0,0.0,16.0,1
18995,29.0,1.0,1.0,0.0,0.0,0.0,6.0,0
18996,46.0,0.0,1.0,0.0,0.0,0.0,11.0,1
18997,58.0,1.0,0.0,0.0,0.0,0.0,16.0,0
18998,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0
18999,37.0,0.0,0.0,0.0,1.0,1.0,7.0,0
19000,51.0,1.0,1.0,0.0,0.0,0.0,30.0,1
19001,51.0,1.0,0.0,0.0,0.0,1.0,12.0,0
19002,50.0,0.0,0.0,0.0,1.0,0.0,19.0,0
19003,64.0,1.0,1.0,1.0,0.0,1.0,30.0,1
19004,36.0,0.0,0.0,0.0,0.0,0.0,13.0,0
19005,55.0,0.0,1.0,1.0,0.0,0.0,8.0,0
19006,55.0,0.0,1.0,1.0,0.0,1.0,32.0,1
19007,49.0,0.0,0.0,0.0,1.0,1.0,23.0,0
19008,28.0,1.0,1.0,1.0,1.0,0.0,0.0,0
19009,39.0,0.0,0.0,0.0,1.0,1.0,19.0,1
19010,42.0,0.0,0.0,0.0,1.0,1.0,21.0,1
19011,40.0,1.0,1.0,0.0,1.0,0.0,15.0,1
19012,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0
19013,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0
19014,32.0,0.0,1.0,1.0,0.0,0.0,5.0,1
19015,38.0,1.0,1.0,1.0,1.0,0.0,15.0,1
19016,30.0,1.0,1.0,1.0,1.0,0.0,5.0,1
19017,21.0,1.0,0.0,0.0,0.0,0.0,3.0,0
19018,50.0,1.0,0.0,0.0,1.0,0.0,12.0,0
19019,28.0,1.0,1.0,1.0,0.0,0.0,2.0,0
19020,40.0,1.0,1.0,0.0,0.0,1.0,15.0,1
19021,49.0,0.0,1.0,0.0,0.0,0.0,17.0,1
19022,33.0,1.0,1.0,1.0,1.0,0.0,2.0,0
19023,30.0,1.0,1.0,1.0,0.0,0.0,6.0,1
19024,42.0,1.0,1.0,0.0,0.0,0.0,18.0,1
19025,29.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19026,36.0,0.0,1.0,1.0,0.0,0.0,12.0,1
19027,31.0,0.0,0.0,0.0,0.0,0.0,12.0,0
19028,27.0,1.0,0.0,0.0,1.0,1.0,2.0,0
19029,61.0,1.0,0.0,0.0,0.0,0.0,27.0,0
19030,49.0,1.0,1.0,0.0,0.0,1.0,18.0,1
19031,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0
19032,49.0,0.0,1.0,0.0,0.0,0.0,27.0,1
19033,42.0,1.0,1.0,1.0,0.0,0.0,4.0,0
19034,31.0,0.0,1.0,0.0,0.0,0.0,7.0,1
19035,63.0,1.0,1.0,1.0,0.0,0.0,40.0,1
19036,23.0,0.0,1.0,0.0,0.0,0.0,2.0,1
19037,29.0,1.0,1.0,0.0,0.0,1.0,4.0,0
19038,38.0,1.0,0.0,0.0,0.0,0.0,17.0,0
19039,52.0,0.0,0.0,0.0,0.0,0.0,25.0,0
19040,46.0,0.0,0.0,0.0,0.0,0.0,10.0,0
19041,23.0,1.0,1.0,0.0,0.0,0.0,2.0,0
19042,41.0,0.0,1.0,0.0,0.0,0.0,19.0,1
19043,45.0,1.0,0.0,0.0,0.0,0.0,19.0,0
19044,38.0,0.0,1.0,1.0,0.0,1.0,13.0,1
19045,40.0,0.0,0.0,0.0,0.0,0.0,21.0,1
19046,44.0,0.0,1.0,1.0,1.0,0.0,18.0,1
19047,53.0,1.0,0.0,0.0,1.0,1.0,32.0,0
19048,51.0,1.0,0.0,0.0,0.0,0.0,28.0,0
19049,42.0,1.0,0.0,0.0,1.0,1.0,11.0,0
19050,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0
19051,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0
19052,50.0,0.0,0.0,0.0,1.0,0.0,19.0,0
19053,62.0,1.0,1.0,1.0,0.0,1.0,39.0,1
19054,33.0,1.0,1.0,1.0,0.0,0.0,7.0,1
19055,35.0,0.0,0.0,0.0,0.0,0.0,12.0,0
19056,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19057,39.0,1.0,1.0,0.0,0.0,0.0,3.0,0
19058,38.0,0.0,1.0,1.0,1.0,0.0,14.0,1
19059,35.0,1.0,1.0,1.0,0.0,1.0,11.0,1
19060,30.0,0.0,1.0,1.0,0.0,1.0,3.0,1
19061,56.0,0.0,1.0,1.0,0.0,0.0,33.0,1
19062,34.0,1.0,1.0,1.0,0.0,1.0,11.0,1
19063,51.0,0.0,0.0,0.0,0.0,1.0,31.0,0
19064,27.0,1.0,1.0,1.0,1.0,1.0,4.0,1
19065,54.0,0.0,1.0,1.0,1.0,1.0,25.0,1
19066,44.0,0.0,1.0,1.0,1.0,1.0,11.0,1
19067,34.0,1.0,1.0,1.0,0.0,1.0,10.0,1
19068,30.0,1.0,1.0,1.0,1.0,1.0,5.0,1
19069,42.0,0.0,0.0,0.0,0.0,1.0,17.0,0
19070,48.0,1.0,1.0,0.0,0.0,0.0,16.0,1
19071,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0
19072,49.0,1.0,1.0,1.0,0.0,1.0,18.0,1
19073,29.0,0.0,1.0,0.0,0.0,0.0,4.0,0
19074,36.0,1.0,0.0,0.0,0.0,0.0,16.0,0
19075,36.0,1.0,1.0,0.0,0.0,0.0,14.0,1
19076,59.0,1.0,1.0,1.0,0.0,1.0,28.0,1
19077,30.0,1.0,1.0,0.0,1.0,1.0,7.0,0
19078,57.0,0.0,0.0,0.0,0.0,1.0,23.0,0
19079,35.0,0.0,1.0,1.0,1.0,0.0,5.0,1
19080,30.0,1.0,1.0,0.0,0.0,1.0,6.0,0
19081,33.0,1.0,1.0,1.0,0.0,1.0,5.0,1
19082,21.0,1.0,0.0,0.0,0.0,0.0,1.0,0
19083,59.0,1.0,1.0,1.0,0.0,0.0,22.0,1
19084,34.0,0.0,1.0,1.0,0.0,1.0,10.0,1
19085,60.0,0.0,1.0,0.0,0.0,1.0,35.0,1
19086,45.0,1.0,1.0,1.0,1.0,1.0,17.0,1
19087,33.0,0.0,1.0,1.0,1.0,1.0,10.0,1
19088,46.0,1.0,0.0,0.0,1.0,0.0,20.0,0
19089,52.0,1.0,1.0,1.0,1.0,1.0,27.0,1
19090,51.0,0.0,0.0,0.0,0.0,1.0,29.0,0
19091,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0
19092,37.0,0.0,1.0,1.0,0.0,1.0,8.0,1
19093,57.0,0.0,0.0,0.0,0.0,1.0,37.0,1
19094,34.0,0.0,1.0,1.0,1.0,0.0,10.0,1
19095,45.0,0.0,0.0,0.0,0.0,1.0,25.0,1
19096,38.0,0.0,1.0,0.0,0.0,1.0,14.0,1
19097,60.0,1.0,0.0,0.0,0.0,0.0,41.0,0
19098,49.0,0.0,1.0,1.0,1.0,0.0,9.0,1
19099,34.0,1.0,1.0,0.0,0.0,0.0,7.0,0
19100,61.0,0.0,0.0,0.0,1.0,1.0,37.0,0
19101,35.0,0.0,1.0,1.0,0.0,1.0,7.0,1
19102,45.0,0.0,0.0,0.0,0.0,0.0,21.0,0
19103,61.0,1.0,0.0,0.0,0.0,0.0,35.0,0
19104,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0
19105,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0
19106,41.0,0.0,0.0,0.0,0.0,0.0,18.0,1
19107,47.0,1.0,1.0,0.0,0.0,1.0,3.0,0
19108,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19109,27.0,0.0,1.0,1.0,0.0,0.0,4.0,1
19110,47.0,0.0,0.0,0.0,1.0,0.0,27.0,1
19111,29.0,1.0,1.0,0.0,0.0,0.0,7.0,0
19112,37.0,1.0,1.0,1.0,1.0,1.0,7.0,1
19113,45.0,0.0,0.0,0.0,0.0,1.0,12.0,0
19114,31.0,0.0,1.0,0.0,1.0,0.0,3.0,0
19115,37.0,0.0,1.0,1.0,0.0,0.0,14.0,1
19116,54.0,0.0,1.0,1.0,1.0,0.0,31.0,1
19117,44.0,1.0,0.0,0.0,1.0,0.0,22.0,0
19118,37.0,1.0,1.0,1.0,0.0,0.0,10.0,1
19119,43.0,1.0,0.0,0.0,0.0,0.0,13.0,0
19120,26.0,0.0,0.0,0.0,0.0,0.0,4.0,0
19121,60.0,0.0,0.0,0.0,0.0,1.0,28.0,0
19122,24.0,1.0,1.0,1.0,0.0,0.0,1.0,0
19123,52.0,1.0,1.0,1.0,0.0,0.0,22.0,1
19124,29.0,0.0,0.0,0.0,1.0,0.0,10.0,0
19125,32.0,0.0,1.0,1.0,0.0,0.0,6.0,1
19126,43.0,0.0,1.0,1.0,0.0,0.0,16.0,1
19127,23.0,0.0,0.0,0.0,0.0,0.0,5.0,0
19128,39.0,0.0,1.0,1.0,0.0,1.0,7.0,1
19129,34.0,0.0,1.0,1.0,0.0,1.0,5.0,1
19130,43.0,1.0,1.0,0.0,1.0,0.0,16.0,1
19131,60.0,0.0,1.0,0.0,0.0,0.0,27.0,1
19132,38.0,1.0,1.0,1.0,1.0,1.0,3.0,0
19133,26.0,0.0,1.0,1.0,0.0,0.0,3.0,1
19134,38.0,0.0,1.0,0.0,0.0,0.0,11.0,1
19135,57.0,1.0,0.0,0.0,0.0,0.0,25.0,0
19136,37.0,1.0,1.0,1.0,1.0,1.0,12.0,1
19137,40.0,0.0,0.0,0.0,1.0,0.0,15.0,0
19138,50.0,0.0,1.0,1.0,1.0,0.0,24.0,1
19139,28.0,0.0,1.0,0.0,0.0,0.0,4.0,1
19140,46.0,1.0,0.0,0.0,0.0,0.0,19.0,0
19141,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0
19142,41.0,0.0,0.0,0.0,1.0,0.0,13.0,0
19143,54.0,1.0,1.0,0.0,0.0,0.0,21.0,1
19144,36.0,1.0,0.0,0.0,1.0,0.0,11.0,0
19145,29.0,0.0,1.0,0.0,0.0,0.0,6.0,1
19146,58.0,0.0,1.0,1.0,0.0,0.0,34.0,1
19147,30.0,0.0,1.0,1.0,0.0,0.0,5.0,1
19148,31.0,1.0,1.0,1.0,1.0,0.0,0.0,0
19149,31.0,0.0,1.0,0.0,0.0,0.0,6.0,1
19150,51.0,1.0,0.0,0.0,0.0,0.0,23.0,0
19151,60.0,1.0,0.0,0.0,0.0,1.0,30.0,0
19152,63.0,0.0,0.0,0.0,0.0,1.0,22.0,0
19153,33.0,0.0,1.0,0.0,0.0,1.0,10.0,1
19154,36.0,1.0,1.0,1.0,0.0,0.0,8.0,1
19155,23.0,0.0,1.0,0.0,0.0,0.0,2.0,1
19156,64.0,0.0,0.0,0.0,0.0,1.0,14.0,0
19157,39.0,0.0,1.0,1.0,1.0,1.0,3.0,1
19158,55.0,1.0,1.0,1.0,1.0,1.0,32.0,1
19159,37.0,0.0,1.0,1.0,0.0,1.0,8.0,1
19160,38.0,0.0,1.0,1.0,0.0,1.0,1.0,0
19161,48.0,0.0,1.0,0.0,0.0,0.0,18.0,1
19162,23.0,0.0,0.0,0.0,1.0,0.0,4.0,0
19163,43.0,0.0,0.0,0.0,1.0,1.0,22.0,1
19164,32.0,0.0,1.0,0.0,0.0,1.0,9.0,1
19165,57.0,0.0,1.0,1.0,0.0,1.0,21.0,1
19166,45.0,0.0,0.0,0.0,0.0,1.0,7.0,0
19167,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0
19168,62.0,0.0,0.0,0.0,1.0,1.0,40.0,0
19169,39.0,0.0,1.0,1.0,1.0,0.0,9.0,1
19170,53.0,1.0,1.0,0.0,0.0,1.0,4.0,0
19171,46.0,1.0,0.0,0.0,1.0,1.0,26.0,0
19172,53.0,0.0,1.0,1.0,0.0,1.0,7.0,1
19173,58.0,1.0,1.0,1.0,0.0,1.0,31.0,1
19174,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0
19175,36.0,0.0,0.0,0.0,1.0,1.0,3.0,0
19176,59.0,1.0,1.0,1.0,0.0,1.0,31.0,1
19177,33.0,0.0,1.0,1.0,0.0,0.0,6.0,1
19178,23.0,1.0,0.0,0.0,0.0,0.0,4.0,0
19179,34.0,1.0,1.0,1.0,0.0,1.0,11.0,1
19180,53.0,0.0,1.0,1.0,0.0,0.0,14.0,1
19181,57.0,0.0,1.0,0.0,1.0,1.0,29.0,1
19182,25.0,0.0,1.0,0.0,1.0,0.0,3.0,0
19183,40.0,1.0,0.0,0.0,1.0,1.0,17.0,0
19184,51.0,0.0,1.0,0.0,0.0,0.0,29.0,1
19185,48.0,0.0,0.0,0.0,0.0,1.0,15.0,0
19186,43.0,1.0,0.0,0.0,0.0,1.0,10.0,0
19187,49.0,0.0,1.0,0.0,1.0,0.0,18.0,1
19188,27.0,1.0,1.0,1.0,0.0,0.0,2.0,0
19189,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0
19190,25.0,0.0,0.0,0.0,1.0,0.0,5.0,0
19191,48.0,1.0,0.0,0.0,0.0,0.0,15.0,0
19192,57.0,1.0,0.0,0.0,1.0,1.0,8.0,0
19193,45.0,0.0,1.0,1.0,0.0,0.0,19.0,1
19194,22.0,1.0,0.0,0.0,0.0,0.0,2.0,0
19195,59.0,0.0,0.0,0.0,0.0,1.0,29.0,0
19196,32.0,0.0,1.0,0.0,0.0,0.0,8.0,1
19197,47.0,0.0,0.0,0.0,1.0,1.0,21.0,0
19198,59.0,0.0,0.0,0.0,0.0,0.0,37.0,1
19199,31.0,0.0,0.0,0.0,0.0,0.0,8.0,0
19200,60.0,0.0,0.0,0.0,0.0,1.0,23.0,0
19201,39.0,0.0,0.0,0.0,1.0,1.0,18.0,1
19202,41.0,0.0,0.0,0.0,0.0,1.0,10.0,0
19203,55.0,0.0,1.0,1.0,0.0,0.0,26.0,1
19204,57.0,1.0,1.0,1.0,0.0,0.0,24.0,1
19205,38.0,1.0,0.0,0.0,0.0,0.0,14.0,0
19206,49.0,1.0,0.0,0.0,0.0,1.0,14.0,0
19207,43.0,0.0,1.0,1.0,0.0,1.0,17.0,1
19208,36.0,1.0,1.0,0.0,1.0,1.0,10.0,0
19209,61.0,0.0,1.0,1.0,0.0,1.0,28.0,1
19210,31.0,0.0,1.0,0.0,0.0,0.0,10.0,1
19211,46.0,0.0,1.0,0.0,0.0,1.0,11.0,1
19212,49.0,0.0,0.0,0.0,1.0,1.0,27.0,1
19213,57.0,0.0,1.0,1.0,0.0,1.0,22.0,1
19214,52.0,1.0,0.0,0.0,0.0,1.0,20.0,0
19215,44.0,0.0,0.0,0.0,1.0,1.0,22.0,1
19216,36.0,1.0,0.0,0.0,1.0,1.0,15.0,0
19217,28.0,0.0,0.0,0.0,1.0,0.0,9.0,1
19218,34.0,0.0,1.0,0.0,1.0,1.0,2.0,0
19219,64.0,1.0,0.0,0.0,1.0,1.0,13.0,0
19220,57.0,1.0,0.0,0.0,0.0,0.0,19.0,0
19221,24.0,1.0,0.0,0.0,0.0,0.0,4.0,0
19222,61.0,1.0,1.0,1.0,0.0,1.0,24.0,1
19223,38.0,0.0,1.0,1.0,1.0,1.0,9.0,1
19224,36.0,1.0,1.0,1.0,1.0,0.0,13.0,1
19225,26.0,1.0,1.0,1.0,1.0,0.0,2.0,0
19226,41.0,0.0,1.0,0.0,1.0,0.0,17.0,1
19227,57.0,1.0,1.0,1.0,0.0,0.0,16.0,1
19228,52.0,0.0,0.0,0.0,0.0,0.0,30.0,0
19229,52.0,1.0,0.0,0.0,0.0,0.0,27.0,0
19230,28.0,1.0,1.0,0.0,0.0,0.0,1.0,0
19231,23.0,1.0,1.0,0.0,1.0,0.0,2.0,0
19232,23.0,1.0,0.0,0.0,0.0,0.0,4.0,0
19233,48.0,0.0,1.0,1.0,1.0,1.0,20.0,1
19234,37.0,1.0,1.0,0.0,0.0,1.0,12.0,1
19235,42.0,1.0,0.0,0.0,1.0,1.0,16.0,0
19236,45.0,0.0,1.0,1.0,0.0,0.0,21.0,1
19237,50.0,0.0,1.0,0.0,0.0,0.0,27.0,1
19238,38.0,1.0,1.0,0.0,0.0,1.0,9.0,0
19239,24.0,0.0,1.0,1.0,1.0,0.0,1.0,0
19240,43.0,1.0,0.0,0.0,1.0,0.0,3.0,0
19241,21.0,1.0,0.0,0.0,1.0,1.0,0.0,0
19242,28.0,1.0,1.0,1.0,1.0,1.0,3.0,1
19243,43.0,1.0,0.0,0.0,0.0,0.0,6.0,0
19244,29.0,0.0,0.0,0.0,0.0,0.0,11.0,0
19245,26.0,0.0,1.0,1.0,0.0,0.0,1.0,1
19246,61.0,1.0,1.0,0.0,0.0,1.0,25.0,1
19247,64.0,0.0,1.0,1.0,0.0,1.0,33.0,1
19248,39.0,0.0,1.0,1.0,1.0,1.0,9.0,1
19249,32.0,1.0,0.0,0.0,1.0,0.0,14.0,0
19250,62.0,1.0,0.0,0.0,1.0,1.0,21.0,0
19251,44.0,1.0,1.0,1.0,1.0,1.0,20.0,1
19252,26.0,0.0,1.0,1.0,1.0,0.0,3.0,1
19253,35.0,0.0,1.0,1.0,1.0,1.0,9.0,1
19254,30.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19255,46.0,0.0,1.0,1.0,0.0,1.0,1.0,0
19256,38.0,0.0,0.0,0.0,1.0,0.0,17.0,0
19257,48.0,1.0,1.0,0.0,0.0,1.0,23.0,1
19258,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0
19259,32.0,1.0,0.0,0.0,1.0,0.0,14.0,0
19260,20.0,1.0,0.0,0.0,1.0,0.0,2.0,0
19261,55.0,0.0,1.0,1.0,0.0,1.0,22.0,1
19262,23.0,1.0,1.0,1.0,1.0,0.0,0.0,0
19263,55.0,0.0,1.0,0.0,0.0,1.0,34.0,1
19264,45.0,0.0,1.0,1.0,0.0,1.0,21.0,1
19265,43.0,0.0,0.0,0.0,0.0,0.0,8.0,0
19266,30.0,1.0,1.0,1.0,0.0,0.0,7.0,1
19267,29.0,1.0,1.0,1.0,0.0,1.0,5.0,1
19268,26.0,1.0,1.0,1.0,1.0,0.0,2.0,0
19269,33.0,0.0,1.0,1.0,0.0,0.0,8.0,1
19270,26.0,1.0,0.0,0.0,1.0,0.0,7.0,0
